state,county,city,site,pollutant,date,daily_avg,units_of_measure
Pennsylvania,Fayette,Uniontown,0524,Ozone,2022-03-11,0.037353,Parts per million
Pennsylvania,Fayette,Uniontown,0524,Ozone,2022-03-12,0.040941,Parts per million
Pennsylvania,Fayette,Uniontown,0524,Ozone,2022-03-13,0.043941,Parts per million
Pennsylvania,Fayette,Uniontown,0524,Ozone,2022-03-14,0.041471,Parts per million
Pennsylvania,Fayette,Uniontown,0524,Ozone,2022-03-15,0.039235,Parts per million
Pennsylvania,Fayette,Uniontown,0524,Ozone,2022-03-16,0.040917,Parts per million
Pennsylvania,Fayette,Uniontown,0524,Ozone,2022-03-17,0.033,Parts per million
Pennsylvania,Fayette,Uniontown,0524,Ozone,2022-03-18,0.045176,Parts per million
Pennsylvania,Fayette,Uniontown,0524,Ozone,2022-03-19,0.035588,Parts per million
Pennsylvania,Fayette,Uniontown,0524,Ozone,2022-03-20,0.031471,Parts per million
Pennsylvania,Fayette,Uniontown,0524,Ozone,2022-03-21,0.037118,Parts per million
Pennsylvania,Fayette,Uniontown,0524,Ozone,2022-03-22,0.043588,Parts per million
Pennsylvania,Fayette,Uniontown,0524,Ozone,2022-03-23,0.034353,Parts per million
Pennsylvania,Fayette,Uniontown,0524,Ozone,2022-03-24,0.04,Parts per million
Pennsylvania,Fayette,Uniontown,0524,Ozone,2022-03-25,0.030824,Parts per million
Pennsylvania,Fayette,Uniontown,0524,Ozone,2022-03-26,0.026235,Parts per million
Pennsylvania,Fayette,Uniontown,0524,Ozone,2022-03-27,0.032588,Parts per million
Pennsylvania,Fayette,Uniontown,0524,Ozone,2022-03-28,0.033588,Parts per million
Pennsylvania,Fayette,Uniontown,0524,Ozone,2022-03-29,0.031647,Parts per million
Pennsylvania,Fayette,Uniontown,0524,Ozone,2022-03-30,0.048529,Parts per million
Pennsylvania,Fayette,Uniontown,0524,Ozone,2022-03-31,0.036824,Parts per million
Pennsylvania,Fayette,Uniontown,0524,Ozone,2022-04-01,0.033647,Parts per million
Pennsylvania,Fayette,Uniontown,0524,Ozone,2022-04-02,0.032647,Parts per million
Pennsylvania,Fayette,Uniontown,0524,Ozone,2022-04-03,0.035118,Parts per million
Pennsylvania,Fayette,Uniontown,0524,Ozone,2022-04-04,0.026471,Parts per million
Pennsylvania,Fayette,Uniontown,0524,Ozone,2022-04-05,0.038588,Parts per million
Pennsylvania,Fayette,Uniontown,0524,Ozone,2022-04-06,0.038353,Parts per million
Pennsylvania,Fayette,Uniontown,0524,Ozone,2022-04-07,0.032353,Parts per million
Pennsylvania,Fayette,Uniontown,0524,Ozone,2022-04-08,0.034824,Parts per million
Pennsylvania,Fayette,Uniontown,0524,Ozone,2022-04-09,0.029824,Parts per million
Pennsylvania,Fayette,Uniontown,0524,Ozone,2022-04-10,0.032529,Parts per million
Pennsylvania,Fayette,Uniontown,0524,Ozone,2022-04-11,0.040824,Parts per million
Pennsylvania,Fayette,Uniontown,0524,Ozone,2022-04-12,0.033235,Parts per million
Pennsylvania,Fayette,Uniontown,0524,Ozone,2022-04-13,0.044471,Parts per million
Pennsylvania,Fayette,Uniontown,0524,Ozone,2022-04-14,0.039235,Parts per million
Pennsylvania,Fayette,Uniontown,0524,Ozone,2022-04-15,0.049118,Parts per million
Pennsylvania,Fayette,Uniontown,0524,Ozone,2022-04-16,0.039882,Parts per million
Pennsylvania,Fayette,Uniontown,0524,Ozone,2022-04-17,0.035235,Parts per million
Pennsylvania,Fayette,Uniontown,0524,Ozone,2022-04-18,0.032588,Parts per million
Pennsylvania,Fayette,Uniontown,0524,Ozone,2022-04-19,0.028529,Parts per million
Pennsylvania,Fayette,Uniontown,0524,Ozone,2022-04-20,0.041765,Parts per million
Pennsylvania,Fayette,Uniontown,0524,Ozone,2022-04-21,0.031059,Parts per million
Pennsylvania,Fayette,Uniontown,0524,Ozone,2022-04-22,0.043941,Parts per million
Pennsylvania,Fayette,Uniontown,0524,Ozone,2022-04-23,0.043235,Parts per million
Pennsylvania,Fayette,Uniontown,0524,Ozone,2022-04-24,0.040176,Parts per million
Pennsylvania,Fayette,Uniontown,0524,Ozone,2022-04-25,0.042,Parts per million
Pennsylvania,Fayette,Uniontown,0524,Ozone,2022-04-26,0.031941,Parts per million
Pennsylvania,Fayette,Uniontown,0524,Ozone,2022-04-27,0.031235,Parts per million
Pennsylvania,Fayette,Uniontown,0524,Ozone,2022-04-28,0.033235,Parts per million
Pennsylvania,Fayette,Uniontown,0524,Ozone,2022-04-29,0.038941,Parts per million
Pennsylvania,Fayette,Uniontown,0524,Ozone,2022-04-30,0.042059,Parts per million
Pennsylvania,Fayette,Uniontown,0524,Ozone,2022-05-01,0.034824,Parts per million
Pennsylvania,Fayette,Uniontown,0524,Ozone,2022-05-02,0.037,Parts per million
Pennsylvania,Fayette,Uniontown,0524,Ozone,2022-05-03,0.043118,Parts per million
Pennsylvania,Fayette,Uniontown,0524,Ozone,2022-05-04,0.030471,Parts per million
Pennsylvania,Fayette,Uniontown,0524,Ozone,2022-05-05,0.033353,Parts per million
Pennsylvania,Fayette,Uniontown,0524,Ozone,2022-05-06,0.032706,Parts per million
Pennsylvania,Fayette,Uniontown,0524,Ozone,2022-05-07,0.041176,Parts per million
Pennsylvania,Fayette,Uniontown,0524,Ozone,2022-05-08,0.041,Parts per million
Pennsylvania,Fayette,Uniontown,0524,Ozone,2022-05-09,0.040706,Parts per million
Pennsylvania,Fayette,Uniontown,0524,Ozone,2022-05-10,0.048529,Parts per million
Pennsylvania,Fayette,Uniontown,0524,Ozone,2022-05-11,0.045529,Parts per million
Pennsylvania,Fayette,Uniontown,0524,Ozone,2022-05-12,0.037824,Parts per million
Pennsylvania,Fayette,Uniontown,0524,Ozone,2022-05-13,0.032471,Parts per million
Pennsylvania,Fayette,Uniontown,0524,Ozone,2022-05-14,0.030294,Parts per million
Pennsylvania,Fayette,Uniontown,0524,Ozone,2022-05-15,0.033471,Parts per million
Pennsylvania,Fayette,Uniontown,0524,Ozone,2022-05-16,0.037588,Parts per million
Pennsylvania,Fayette,Uniontown,0524,Ozone,2022-05-17,0.034941,Parts per million
Pennsylvania,Fayette,Uniontown,0524,Ozone,2022-05-18,0.032529,Parts per million
Pennsylvania,Fayette,Uniontown,0524,Ozone,2022-05-19,0.039706,Parts per million
Pennsylvania,Fayette,Uniontown,0524,Ozone,2022-05-20,0.035529,Parts per million
Pennsylvania,Fayette,Uniontown,0524,Ozone,2022-05-21,0.036353,Parts per million
Pennsylvania,Fayette,Uniontown,0524,Ozone,2022-05-22,0.024,Parts per million
Pennsylvania,Fayette,Uniontown,0524,Ozone,2022-05-23,0.026824,Parts per million
Pennsylvania,Fayette,Uniontown,0524,Ozone,2022-05-24,0.032647,Parts per million
Pennsylvania,Fayette,Uniontown,0524,Ozone,2022-05-25,0.027412,Parts per million
Pennsylvania,Fayette,Uniontown,0524,Ozone,2022-05-26,0.030941,Parts per million
Pennsylvania,Fayette,Uniontown,0524,Ozone,2022-05-27,0.035824,Parts per million
Pennsylvania,Fayette,Uniontown,0524,Ozone,2022-05-28,0.025059,Parts per million
Pennsylvania,Fayette,Uniontown,0524,Ozone,2022-05-29,0.031941,Parts per million
Pennsylvania,Fayette,Uniontown,0524,Ozone,2022-05-30,0.036588,Parts per million
Pennsylvania,Fayette,Uniontown,0524,Ozone,2022-05-31,0.034471,Parts per million
Pennsylvania,Fayette,Uniontown,0524,Ozone,2022-06-01,0.039941,Parts per million
Pennsylvania,Fayette,Uniontown,0524,Ozone,2022-06-02,0.025235,Parts per million
Pennsylvania,Fayette,Uniontown,0524,Ozone,2022-06-03,0.037235,Parts per million
Pennsylvania,Fayette,Uniontown,0524,Ozone,2022-06-04,0.035941,Parts per million
Pennsylvania,Fayette,Uniontown,0524,Ozone,2022-06-05,0.035529,Parts per million
Pennsylvania,Fayette,Uniontown,0524,Ozone,2022-06-06,0.046882,Parts per million
Pennsylvania,Fayette,Uniontown,0524,Ozone,2022-06-07,0.033941,Parts per million
Pennsylvania,Fayette,Uniontown,0524,Ozone,2022-06-08,0.0456,Parts per million
Pennsylvania,Fayette,Uniontown,0524,Ozone,2022-06-09,0.029588,Parts per million
Pennsylvania,Fayette,Uniontown,0524,Ozone,2022-06-10,0.029765,Parts per million
Pennsylvania,Fayette,Uniontown,0524,Ozone,2022-06-11,0.029765,Parts per million
Pennsylvania,Fayette,Uniontown,0524,Ozone,2022-06-12,0.034412,Parts per million
Pennsylvania,Fayette,Uniontown,0524,Ozone,2022-06-13,0.032941,Parts per million
Pennsylvania,Fayette,Uniontown,0524,Ozone,2022-06-14,0.020294,Parts per million
Pennsylvania,Fayette,Uniontown,0524,Ozone,2022-06-15,0.036059,Parts per million
Pennsylvania,Fayette,Uniontown,0524,Ozone,2022-06-16,0.036471,Parts per million
Pennsylvania,Fayette,Uniontown,0524,Ozone,2022-06-17,0.045235,Parts per million
Pennsylvania,Fayette,Uniontown,0524,Ozone,2022-06-18,0.033882,Parts per million
Pennsylvania,Fayette,Uniontown,0524,Ozone,2022-06-19,0.031353,Parts per million
Pennsylvania,Fayette,Uniontown,0524,Ozone,2022-06-20,0.038059,Parts per million
Pennsylvania,Fayette,Uniontown,0524,Ozone,2022-06-21,0.056706,Parts per million
Pennsylvania,Fayette,Uniontown,0524,Ozone,2022-06-22,0.047059,Parts per million
Pennsylvania,Fayette,Uniontown,0524,Ozone,2022-06-23,0.035765,Parts per million
Pennsylvania,Fayette,Uniontown,0524,Ozone,2022-06-24,0.035765,Parts per million
Pennsylvania,Fayette,Uniontown,0524,Ozone,2022-06-25,0.036235,Parts per million
Pennsylvania,Fayette,Uniontown,0524,Ozone,2022-06-26,0.032235,Parts per million
Pennsylvania,Fayette,Uniontown,0524,Ozone,2022-06-27,0.035059,Parts per million
Pennsylvania,Fayette,Uniontown,0524,Ozone,2022-06-28,0.032882,Parts per million
Pennsylvania,Fayette,Uniontown,0524,Ozone,2022-06-29,0.043118,Parts per million
Pennsylvania,Fayette,Uniontown,0524,Ozone,2022-06-30,0.049667,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-02-28,0.038,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-03-01,0.041941,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-03-02,0.042235,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-03-03,0.038235,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-03-04,0.036059,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-03-05,0.045471,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-03-06,0.04,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-03-07,0.034353,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-03-08,0.037118,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-03-09,0.033882,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-03-10,0.041235,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-03-11,0.042471,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-03-12,0.040882,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-03-13,0.045176,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-03-14,0.049824,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-03-15,0.046706,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-03-16,0.051882,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-03-17,0.043471,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-03-18,0.047765,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-03-19,0.033529,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-03-20,0.036765,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-03-21,0.048,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-03-22,0.040706,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-03-23,0.035471,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-03-24,0.040882,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-03-25,0.029294,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-03-26,0.025353,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-03-27,0.036294,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-03-28,0.037706,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-03-29,0.039176,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-03-30,0.045765,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-03-31,0.038412,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-04-01,0.038059,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-04-02,0.038647,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-04-03,0.038765,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-04-04,0.038765,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-04-05,0.040765,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-04-06,0.040235,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-04-07,0.038176,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-04-08,0.036706,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-04-09,0.031765,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-04-10,0.038471,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-04-11,0.042353,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-04-12,0.045529,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-04-13,0.043235,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-04-14,0.043059,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-04-15,0.050882,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-04-16,0.037235,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-04-17,0.034353,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-04-18,0.031647,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-04-19,0.031529,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-04-20,0.043824,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-04-21,0.038059,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-04-22,0.044824,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-04-23,0.053118,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-04-24,0.056,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-04-25,0.047882,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-04-26,0.030471,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-04-27,0.031059,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-04-28,0.043824,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-04-29,0.049235,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-04-30,0.051,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-05-01,0.035647,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-05-02,0.042882,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-05-03,0.0488,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-05-11,0.055538,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-05-12,0.039647,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-05-13,0.029529,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-05-14,0.032294,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-05-15,0.045765,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-05-16,0.040588,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-05-17,0.032235,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-05-18,0.034588,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-05-19,0.041,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-05-20,0.039647,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-05-21,0.040941,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-05-22,0.029647,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-05-23,0.029353,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-05-24,0.036176,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-05-25,0.034471,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-05-26,0.027353,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-05-27,0.037941,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-05-28,0.022824,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-05-29,0.037824,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-05-30,0.043118,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-05-31,0.044588,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-06-01,0.040176,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-06-02,0.029412,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-06-03,0.038471,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-06-04,0.042882,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-06-05,0.044882,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-06-06,0.050706,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-06-07,0.035412,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-06-08,0.041882,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-06-09,0.031588,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-06-10,0.032118,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-06-11,0.037941,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-06-12,0.036529,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-06-13,0.037294,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-06-14,0.030235,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-06-15,0.039412,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-06-16,0.040647,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-06-17,0.046588,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-06-18,0.033529,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-06-19,0.040647,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-06-20,0.045,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-06-21,0.063882,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-06-22,0.0414,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-06-23,0.034176,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-06-24,0.046588,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-06-25,0.046471,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-06-26,0.040588,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-06-27,0.039471,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-06-28,0.036083,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-06-29,0.048706,Parts per million
Pennsylvania,Indiana,Not in a city,0004,Ozone,2022-06-30,0.056917,Parts per million
Pennsylvania,Somerset,Not in a city,9991,Ozone,2022-01-01,0.028294,Parts per million
Pennsylvania,Somerset,Not in a city,9991,Ozone,2022-01-02,0.024,Parts per million
Pennsylvania,Somerset,Not in a city,9991,Ozone,2022-01-03,0.030765,Parts per million
Pennsylvania,Somerset,Not in a city,9991,Ozone,2022-01-04,0.023471,Parts per million
Pennsylvania,Somerset,Not in a city,9991,Ozone,2022-01-05,0.035059,Parts per million
Pennsylvania,Somerset,Not in a city,9991,Ozone,2022-01-06,0.022412,Parts per million
Pennsylvania,Somerset,Not in a city,9991,Ozone,2022-01-07,0.027706,Parts per million
Pennsylvania,Somerset,Not in a city,9991,Ozone,2022-01-08,0.033647,Parts per million
Pennsylvania,Somerset,Not in a city,9991,Ozone,2022-01-09,0.033824,Parts per million
Pennsylvania,Somerset,Not in a city,9991,Ozone,2022-01-10,0.033412,Parts per million
Pennsylvania,Somerset,Not in a city,9991,Ozone,2022-01-11,0.028706,Parts per million
Pennsylvania,Somerset,Not in a city,9991,Ozone,2022-01-12,0.027529,Parts per million
Pennsylvania,Somerset,Not in a city,9991,Ozone,2022-01-13,0.021588,Parts per million
Pennsylvania,Somerset,Not in a city,9991,Ozone,2022-01-14,0.030941,Parts per million
Pennsylvania,Somerset,Not in a city,9991,Ozone,2022-01-15,0.030235,Parts per million
Pennsylvania,Somerset,Not in a city,9991,Ozone,2022-01-16,0.031059,Parts per million
